,index,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,total_sales
11422,11459,187494,27in 4K Gaming Monitor,1,389.99,04/04/19 16:40,"708 Pine St, Portland, OR 97035",389.99
11423,11460,187495,27in FHD Monitor,1,149.99,04/17/19 14:17,"218 9th St, San Francisco, CA 94016",149.99
11424,11461,187496,Macbook Pro Laptop,1,1700,04/12/19 15:12,"645 Maple St, New York City, NY 10001",1700.0
11425,11462,187497,Wired Headphones,1,11.99,04/18/19 13:53,"388 2nd St, Portland, OR 97035",11.99
11426,11463,187498,Apple Airpods Headphones,1,150,04/27/19 13:26,"361 12th St, Portland, ME 04101",150.0
11427,11464,187499,AA Batteries (4-pack),1,3.84,04/22/19 19:17,"350 South St, Los Angeles, CA 90001",3.84
11428,11465,187500,Lightning Charging Cable,1,14.95,04/28/19 21:33,"158 Main St, Portland, OR 97035",14.95
11429,11466,187501,Bose SoundSport Headphones,1,99.99,04/08/19 00:58,"959 Pine St, San Francisco, CA 94016",99.99
11430,11467,187502,USB-C Charging Cable,1,11.95,04/10/19 19:21,"705 Lake St, San Francisco, CA 94016",11.95
11431,11468,187503,Flatscreen TV,1,300,04/09/19 21:03,"128 Adams St, Austin, TX 73301",300.0
11432,11469,187504,Apple Airpods Headphones,1,150,04/06/19 21:55,"312 Lakeview St, Los Angeles, CA 90001",150.0
11433,11470,187505,AA Batteries (4-pack),3,3.84,04/14/19 11:40,"752 Ridge St, Atlanta, GA 30301",11.52
11434,11471,187506,AA Batteries (4-pack),2,3.84,04/01/19 17:33,"938 Jackson St, Dallas, TX 75001",7.68
11435,11472,187507,AAA Batteries (4-pack),2,2.99,04/06/19 08:38,"624 River St, San Francisco, CA 94016",5.98
11436,11473,187508,USB-C Charging Cable,1,11.95,04/10/19 18:54,"875 River St, Boston, MA 02215",11.95
11437,11474,187509,20in Monitor,1,109.99,04/27/19 17:39,"447 10th St, Seattle, WA 98101",109.99
11438,11475,187510,AAA Batteries (4-pack),4,2.99,04/05/19 10:51,"602 Hill St, Seattle, WA 98101",11.96
11439,11476,187511,27in FHD Monitor,1,149.99,04/09/19 15:32,"930 Willow St, Atlanta, GA 30301",149.99
11440,11477,187512,USB-C Charging Cable,1,11.95,04/10/19 17:51,"811 6th St, San Francisco, CA 94016",11.95
11441,11478,187513,34in Ultrawide Monitor,1,379.99,04/16/19 18:48,"507 6th St, Los Angeles, CA 90001",379.99
11442,11479,187514,Wired Headphones,1,11.99,04/08/19 20:43,"1 Jackson St, New York City, NY 10001",11.99
11443,11480,187515,Lightning Charging Cable,2,14.95,04/19/19 13:23,"670 Ridge St, Atlanta, GA 30301",29.9
11444,11481,187516,34in Ultrawide Monitor,1,379.99,04/30/19 14:35,"188 Willow St, Dallas, TX 75001",379.99
11445,11482,187517,iPhone,1,700,04/17/19 08:58,"689 9th St, Dallas, TX 75001",700.0
11446,11483,187518,iPhone,1,700,04/22/19 11:36,"114 11th St, San Francisco, CA 94016",700.0
11447,11484,187519,Wired Headphones,1,11.99,04/17/19 15:39,"116 Hickory St, Seattle, WA 98101",11.99
11448,11485,187520,AAA Batteries (4-pack),1,2.99,04/24/19 13:31,"451 Main St, New York City, NY 10001",2.99
11449,11486,187521,iPhone,1,700,04/02/19 18:46,"535 14th St, Los Angeles, CA 90001",700.0
11450,11487,187522,AAA Batteries (4-pack),1,2.99,04/17/19 19:32,"667 Johnson St, San Francisco, CA 94016",2.99
11451,11488,187523,Bose SoundSport Headphones,1,99.99,04/10/19 06:43,"470 14th St, San Francisco, CA 94016",99.99
11452,11489,187524,AA Batteries (4-pack),1,3.84,04/14/19 16:04,"35 Hill St, San Francisco, CA 94016",3.84
11453,11490,187525,Apple Airpods Headphones,1,150,04/09/19 22:21,"612 8th St, Los Angeles, CA 90001",150.0
11454,11491,187526,AA Batteries (4-pack),2,3.84,04/18/19 13:27,"410 North St, San Francisco, CA 94016",7.68
11455,11492,187527,AA Batteries (4-pack),1,3.84,04/04/19 14:57,"315 Forest St, Dallas, TX 75001",3.84
11456,11493,187528,27in FHD Monitor,1,149.99,04/15/19 08:01,"22 Walnut St, Los Angeles, CA 90001",149.99
11457,11494,187529,ThinkPad Laptop,1,999.99,04/19/19 11:38,"649 Lincoln St, Austin, TX 73301",999.99
11458,11495,187530,34in Ultrawide Monitor,1,379.99,04/23/19 06:23,"809 Lincoln St, San Francisco, CA 94016",379.99
11459,11496,187530,Wired Headphones,1,11.99,04/23/19 06:23,"809 Lincoln St, San Francisco, CA 94016",11.99
11460,11497,187531,Lightning Charging Cable,1,14.95,04/27/19 23:41,"747 Elm St, San Francisco, CA 94016",14.95
11461,11498,187532,27in 4K Gaming Monitor,1,389.99,04/30/19 09:48,"902 6th St, New York City, NY 10001",389.99
11462,11499,187533,AA Batteries (4-pack),2,3.84,04/27/19 02:14,"356 14th St, Los Angeles, CA 90001",7.68
11463,11500,187534,Google Phone,1,600,04/01/19 09:39,"312 Church St, Atlanta, GA 30301",600.0
11464,11501,187534,Lightning Charging Cable,1,14.95,04/01/19 09:39,"312 Church St, Atlanta, GA 30301",14.95
11465,11502,187535,Lightning Charging Cable,1,14.95,04/09/19 13:56,"83 8th St, Austin, TX 73301",14.95
11466,11503,187536,Lightning Charging Cable,1,14.95,04/28/19 18:57,"286 Center St, San Francisco, CA 94016",14.95
11467,11504,187537,Lightning Charging Cable,1,14.95,04/12/19 19:40,"871 Ridge St, New York City, NY 10001",14.95
11468,11505,187538,20in Monitor,1,109.99,04/19/19 17:24,"185 Spruce St, Dallas, TX 75001",109.99
11469,11506,187539,27in FHD Monitor,1,149.99,04/17/19 21:28,"211 West St, Boston, MA 02215",149.99
11470,11507,187540,Lightning Charging Cable,1,14.95,04/17/19 10:40,"309 Lincoln St, Portland, ME 04101",14.95
11471,11508,187541,Wired Headphones,1,11.99,04/25/19 22:21,"251 Walnut St, New York City, NY 10001",11.99
11472,11509,187542,AAA Batteries (4-pack),2,2.99,04/27/19 18:08,"590 Cherry St, Boston, MA 02215",5.98
11473,11510,187543,27in FHD Monitor,1,149.99,04/19/19 19:42,"282 Cherry St, San Francisco, CA 94016",149.99
11474,11511,187544,Wired Headphones,1,11.99,04/25/19 21:36,"909 9th St, San Francisco, CA 94016",11.99
11475,11512,187545,34in Ultrawide Monitor,1,379.99,04/24/19 10:51,"175 Willow St, New York City, NY 10001",379.99
11476,11513,187546,USB-C Charging Cable,1,11.95,04/08/19 01:05,"299 Elm St, Los Angeles, CA 90001",11.95
11477,11514,187547,Google Phone,1,600,04/25/19 09:43,"687 West St, Atlanta, GA 30301",600.0
11478,11515,187547,Wired Headphones,1,11.99,04/25/19 09:43,"687 West St, Atlanta, GA 30301",11.99
11479,11516,187548,Flatscreen TV,1,300,04/12/19 22:13,"200 Center St, Seattle, WA 98101",300.0
11480,11517,187549,Lightning Charging Cable,1,14.95,04/23/19 22:12,"330 Meadow St, San Francisco, CA 94016",14.95
11481,11518,187550,27in FHD Monitor,1,149.99,04/19/19 16:48,"685 Jackson St, San Francisco, CA 94016",149.99
11482,11519,187551,AAA Batteries (4-pack),1,2.99,04/25/19 09:39,"275 Chestnut St, New York City, NY 10001",2.99
11483,11520,187552,Lightning Charging Cable,1,14.95,04/17/19 11:01,"243 8th St, Los Angeles, CA 90001",14.95
11484,11521,187553,Wired Headphones,2,11.99,04/08/19 17:19,"18 Wilson St, Portland, OR 97035",23.98
11485,11522,187554,Bose SoundSport Headphones,1,99.99,04/24/19 06:56,"320 5th St, San Francisco, CA 94016",99.99
11486,11523,187555,Apple Airpods Headphones,1,150,04/30/19 20:13,"968 Center St, Atlanta, GA 30301",150.0
11487,11524,187556,AAA Batteries (4-pack),1,2.99,04/26/19 16:44,"239 Madison St, Los Angeles, CA 90001",2.99
11488,11525,187557,ThinkPad Laptop,1,999.99,04/29/19 09:23,"161 Walnut St, Austin, TX 73301",999.99
11489,11526,187558,Apple Airpods Headphones,1,150,04/25/19 23:15,"950 Chestnut St, Portland, OR 97035",150.0
11490,11527,187559,iPhone,1,700,04/01/19 09:12,"828 Washington St, San Francisco, CA 94016",700.0
11491,11528,187560,Bose SoundSport Headphones,1,99.99,04/23/19 16:53,"258 6th St, Atlanta, GA 30301",99.99
11492,11529,187561,Apple Airpods Headphones,1,150,04/21/19 05:37,"876 10th St, Boston, MA 02215",150.0
11493,11530,187562,AAA Batteries (4-pack),1,2.99,04/24/19 18:09,"760 Spruce St, Los Angeles, CA 90001",2.99
11494,11531,187563,Flatscreen TV,1,300,04/19/19 20:27,"191 6th St, Los Angeles, CA 90001",300.0
11495,11532,187564,AAA Batteries (4-pack),1,2.99,04/14/19 13:50,"940 River St, Atlanta, GA 30301",2.99
11496,11533,187565,Macbook Pro Laptop,1,1700,04/29/19 14:19,"35 13th St, Portland, ME 04101",1700.0
11497,11534,187566,Lightning Charging Cable,1,14.95,04/21/19 06:38,"759 Wilson St, Atlanta, GA 30301",14.95
11498,11535,187567,AAA Batteries (4-pack),3,2.99,04/16/19 20:44,"855 Highland St, New York City, NY 10001",8.97
11499,11536,187568,Lightning Charging Cable,1,14.95,04/08/19 07:12,"735 10th St, Los Angeles, CA 90001",14.95
11500,11537,187569,27in FHD Monitor,1,149.99,04/20/19 11:15,"450 Johnson St, Atlanta, GA 30301",149.99
11501,11538,187570,Lightning Charging Cable,1,14.95,04/07/19 10:23,"800 Madison St, San Francisco, CA 94016",14.95
11502,11539,187571,34in Ultrawide Monitor,1,379.99,04/13/19 23:32,"427 1st St, Seattle, WA 98101",379.99
11503,11541,187572,Wired Headphones,1,11.99,04/01/19 16:15,"215 Elm St, Dallas, TX 75001",11.99
11504,11542,187573,USB-C Charging Cable,1,11.95,04/18/19 21:46,"272 Willow St, Los Angeles, CA 90001",11.95
11505,11543,187574,27in 4K Gaming Monitor,1,389.99,04/18/19 10:15,"836 River St, Boston, MA 02215",389.99
11506,11544,187575,27in FHD Monitor,1,149.99,04/18/19 20:43,"579 Washington St, San Francisco, CA 94016",149.99
11507,11545,187576,Apple Airpods Headphones,1,150,04/23/19 22:31,"144 8th St, San Francisco, CA 94016",150.0
11508,11546,187577,iPhone,1,700,04/10/19 19:20,"727 13th St, San Francisco, CA 94016",700.0
11509,11547,187578,AA Batteries (4-pack),1,3.84,04/12/19 17:37,"393 Lakeview St, San Francisco, CA 94016",3.84
11510,11548,187579,34in Ultrawide Monitor,1,379.99,04/13/19 07:07,"659 Wilson St, San Francisco, CA 94016",379.99
11511,11549,187579,AA Batteries (4-pack),1,3.84,04/13/19 07:07,"659 Wilson St, San Francisco, CA 94016",3.84
11512,11550,187580,Wired Headphones,1,11.99,04/16/19 17:08,"685 8th St, Austin, TX 73301",11.99
11513,11551,187581,AAA Batteries (4-pack),2,2.99,04/18/19 23:55,"462 Center St, Los Angeles, CA 90001",5.98
11514,11552,187582,AAA Batteries (4-pack),2,2.99,04/23/19 19:47,"634 12th St, Atlanta, GA 30301",5.98
11515,11553,187583,AAA Batteries (4-pack),1,2.99,04/21/19 14:26,"325 Main St, Atlanta, GA 30301",2.99
11516,11554,187584,27in 4K Gaming Monitor,1,389.99,04/19/19 11:54,"160 Hickory St, Dallas, TX 75001",389.99
11517,11555,187585,Apple Airpods Headphones,1,150,04/07/19 15:54,"840 Lincoln St, Los Angeles, CA 90001",150.0
11518,11556,187586,AAA Batteries (4-pack),2,2.99,04/30/19 09:54,"885 Church St, Los Angeles, CA 90001",5.98
11519,11557,187587,Bose SoundSport Headphones,1,99.99,04/17/19 09:14,"772 10th St, Portland, OR 97035",99.99
11520,11558,187588,AA Batteries (4-pack),3,3.84,04/17/19 05:29,"80 Main St, Boston, MA 02215",11.52
11521,11559,187589,Flatscreen TV,1,300,04/17/19 08:13,"93 8th St, Atlanta, GA 30301",300.0
11522,11560,187590,AA Batteries (4-pack),1,3.84,04/06/19 03:02,"957 Hickory St, San Francisco, CA 94016",3.84
11523,11561,187591,AA Batteries (4-pack),1,3.84,04/05/19 10:25,"934 4th St, Seattle, WA 98101",3.84
11524,11562,187592,USB-C Charging Cable,2,11.95,04/09/19 18:52,"572 8th St, Dallas, TX 75001",23.9
11525,11563,187593,Lightning Charging Cable,1,14.95,04/19/19 04:56,"389 14th St, Dallas, TX 75001",14.95
11526,11564,187594,AAA Batteries (4-pack),1,2.99,04/13/19 10:42,"505 8th St, San Francisco, CA 94016",2.99
11527,11565,187595,iPhone,1,700,04/28/19 18:26,"628 10th St, Los Angeles, CA 90001",700.0
11528,11566,187596,34in Ultrawide Monitor,1,379.99,04/26/19 20:33,"618 Main St, San Francisco, CA 94016",379.99
11529,11567,187597,34in Ultrawide Monitor,1,379.99,04/07/19 14:23,"306 Forest St, Los Angeles, CA 90001",379.99
11530,11568,187598,Apple Airpods Headphones,1,150,04/13/19 07:35,"793 6th St, New York City, NY 10001",150.0
11531,11569,187599,AA Batteries (4-pack),1,3.84,04/29/19 23:50,"327 Ridge St, San Francisco, CA 94016",3.84
11532,11570,187600,Macbook Pro Laptop,1,1700,04/26/19 22:28,"301 9th St, Atlanta, GA 30301",1700.0
11533,11571,187601,Bose SoundSport Headphones,1,99.99,04/14/19 00:25,"528 Johnson St, Portland, OR 97035",99.99
11534,11572,187602,Apple Airpods Headphones,1,150,04/13/19 17:38,"324 Jackson St, Boston, MA 02215",150.0
11535,11573,187603,Vareebadd Phone,1,400,04/15/19 20:26,"739 Meadow St, New York City, NY 10001",400.0
11536,11574,187603,USB-C Charging Cable,1,11.95,04/15/19 20:26,"739 Meadow St, New York City, NY 10001",11.95
11537,11575,187604,27in FHD Monitor,1,149.99,04/23/19 18:59,"533 9th St, Los Angeles, CA 90001",149.99
11538,11576,187605,Flatscreen TV,1,300,04/02/19 23:24,"328 10th St, Seattle, WA 98101",300.0
11539,11577,187605,27in 4K Gaming Monitor,1,389.99,04/02/19 23:24,"328 10th St, Seattle, WA 98101",389.99
11540,11578,187606,Wired Headphones,1,11.99,04/05/19 20:21,"615 6th St, Boston, MA 02215",11.99
11541,11579,187607,AA Batteries (4-pack),1,3.84,04/01/19 21:07,"956 Maple St, Los Angeles, CA 90001",3.84
11542,11580,187608,Lightning Charging Cable,1,14.95,04/19/19 22:02,"950 13th St, Los Angeles, CA 90001",14.95
11543,11581,187609,iPhone,1,700,04/08/19 08:30,"737 9th St, San Francisco, CA 94016",700.0
11544,11582,187609,Lightning Charging Cable,1,14.95,04/08/19 08:30,"737 9th St, San Francisco, CA 94016",14.95
11545,11583,187610,27in 4K Gaming Monitor,1,389.99,04/29/19 23:26,"357 Chestnut St, Los Angeles, CA 90001",389.99
11546,11584,187611,Lightning Charging Cable,1,14.95,04/03/19 20:48,"124 7th St, Atlanta, GA 30301",14.95
11547,11585,187612,Wired Headphones,1,11.99,04/02/19 01:31,"774 Highland St, Los Angeles, CA 90001",11.99
11548,11586,187613,USB-C Charging Cable,1,11.95,04/14/19 10:09,"366 14th St, New York City, NY 10001",11.95
11549,11587,187614,AA Batteries (4-pack),1,3.84,04/27/19 19:03,"26 Church St, Atlanta, GA 30301",3.84
11550,11588,187615,USB-C Charging Cable,1,11.95,04/21/19 19:47,"161 6th St, New York City, NY 10001",11.95
11551,11589,187616,Google Phone,1,600,04/13/19 19:19,"14 Jackson St, San Francisco, CA 94016",600.0
11552,11590,187617,Lightning Charging Cable,1,14.95,04/21/19 10:51,"318 Hill St, Los Angeles, CA 90001",14.95
11553,11591,187618,AAA Batteries (4-pack),1,2.99,04/18/19 13:40,"694 Pine St, San Francisco, CA 94016",2.99
11554,11592,187619,Wired Headphones,1,11.99,04/09/19 19:46,"434 9th St, San Francisco, CA 94016",11.99
11555,11593,187620,27in FHD Monitor,1,149.99,04/14/19 11:57,"629 Wilson St, San Francisco, CA 94016",149.99
11556,11594,187621,Wired Headphones,1,11.99,04/12/19 15:20,"789 2nd St, Dallas, TX 75001",11.99
11557,11595,187622,27in FHD Monitor,1,149.99,04/20/19 16:03,"41 9th St, San Francisco, CA 94016",149.99
11558,11596,187623,USB-C Charging Cable,1,11.95,04/21/19 14:46,"377 River St, San Francisco, CA 94016",11.95
11559,11597,187624,AAA Batteries (4-pack),1,2.99,04/05/19 11:34,"504 Wilson St, San Francisco, CA 94016",2.99
11560,11598,187625,Lightning Charging Cable,1,14.95,04/21/19 10:54,"765 Forest St, Boston, MA 02215",14.95
11561,11599,187626,27in FHD Monitor,1,149.99,04/07/19 22:46,"256 Hickory St, Atlanta, GA 30301",149.99
11562,11600,187627,Wired Headphones,1,11.99,04/06/19 13:08,"417 Johnson St, Portland, OR 97035",11.99
11563,11601,187628,Flatscreen TV,1,300,04/24/19 21:49,"728 Highland St, Dallas, TX 75001",300.0
11564,11602,187629,LG Dryer,1,600.0,04/21/19 17:43,"389 Lakeview St, Atlanta, GA 30301",600.0
11565,11603,187630,Lightning Charging Cable,1,14.95,04/04/19 21:20,"670 Lakeview St, San Francisco, CA 94016",14.95
11566,11604,187631,USB-C Charging Cable,1,11.95,04/11/19 20:59,"312 4th St, San Francisco, CA 94016",11.95
11567,11605,187632,Macbook Pro Laptop,1,1700,04/03/19 12:46,"704 Washington St, San Francisco, CA 94016",1700.0
11568,11606,187633,20in Monitor,1,109.99,04/19/19 17:51,"112 Hill St, Seattle, WA 98101",109.99
11569,11607,187634,Lightning Charging Cable,1,14.95,04/25/19 12:13,"797 Pine St, San Francisco, CA 94016",14.95
11570,11608,187635,AA Batteries (4-pack),1,3.84,04/20/19 15:41,"967 9th St, Los Angeles, CA 90001",3.84
11571,11609,187636,iPhone,1,700,04/04/19 10:58,"516 South St, Boston, MA 02215",700.0
11572,11610,187636,Lightning Charging Cable,1,14.95,04/04/19 10:58,"516 South St, Boston, MA 02215",14.95
11573,11611,187636,Wired Headphones,1,11.99,04/04/19 10:58,"516 South St, Boston, MA 02215",11.99
11574,11612,187637,USB-C Charging Cable,1,11.95,04/23/19 14:10,"21 Dogwood St, San Francisco, CA 94016",11.95
11575,11613,187638,34in Ultrawide Monitor,1,379.99,04/29/19 15:54,"637 Jefferson St, Portland, OR 97035",379.99
11576,11614,187639,Macbook Pro Laptop,1,1700,04/29/19 01:13,"533 Maple St, Boston, MA 02215",1700.0
11577,11615,187640,AA Batteries (4-pack),1,3.84,04/04/19 18:26,"66 Ridge St, San Francisco, CA 94016",3.84
11578,11616,187641,Lightning Charging Cable,1,14.95,04/01/19 17:42,"921 Chestnut St, Boston, MA 02215",14.95
11579,11617,187642,Flatscreen TV,1,300,04/12/19 12:43,"281 Maple St, Austin, TX 73301",300.0
11580,11618,187643,20in Monitor,1,109.99,04/10/19 15:07,"912 1st St, San Francisco, CA 94016",109.99
11582,11620,187644,AAA Batteries (4-pack),1,2.99,04/21/19 21:19,"653 Ridge St, Portland, OR 97035",2.99
11583,11621,187645,AAA Batteries (4-pack),1,2.99,04/08/19 05:40,"729 Adams St, San Francisco, CA 94016",2.99
11584,11622,187646,USB-C Charging Cable,1,11.95,04/12/19 14:15,"60 Wilson St, Atlanta, GA 30301",11.95
11585,11623,187647,Google Phone,1,600,04/21/19 13:44,"852 Highland St, Austin, TX 73301",600.0
11586,11624,187647,USB-C Charging Cable,1,11.95,04/21/19 13:44,"852 Highland St, Austin, TX 73301",11.95
11587,11625,187648,AA Batteries (4-pack),1,3.84,04/28/19 15:50,"281 Highland St, New York City, NY 10001",3.84
11588,11626,187649,Lightning Charging Cable,1,14.95,04/02/19 20:35,"689 Washington St, San Francisco, CA 94016",14.95
11589,11627,187650,AA Batteries (4-pack),1,3.84,04/07/19 10:48,"651 Wilson St, Los Angeles, CA 90001",3.84
11590,11628,187651,Wired Headphones,1,11.99,04/04/19 18:05,"55 Madison St, San Francisco, CA 94016",11.99
11591,11629,187652,AA Batteries (4-pack),1,3.84,04/13/19 19:59,"589 Elm St, New York City, NY 10001",3.84
11592,11630,187653,Lightning Charging Cable,1,14.95,04/11/19 20:30,"865 Cherry St, Los Angeles, CA 90001",14.95
11593,11631,187654,AAA Batteries (4-pack),1,2.99,04/17/19 06:49,"569 10th St, Seattle, WA 98101",2.99
11594,11632,187655,USB-C Charging Cable,1,11.95,04/23/19 18:20,"763 Center St, Portland, ME 04101",11.95
11595,11633,187656,AA Batteries (4-pack),3,3.84,04/23/19 16:44,"376 6th St, Portland, OR 97035",11.52
11596,11634,187657,Macbook Pro Laptop,1,1700,04/19/19 20:52,"605 Sunset St, Los Angeles, CA 90001",1700.0
11597,11635,187658,AA Batteries (4-pack),1,3.84,04/26/19 11:41,"668 Center St, Atlanta, GA 30301",3.84
11598,11636,187659,27in FHD Monitor,1,149.99,04/16/19 13:55,"509 5th St, San Francisco, CA 94016",149.99
11599,11637,187660,Flatscreen TV,1,300,04/28/19 15:03,"902 7th St, Atlanta, GA 30301",300.0
11600,11638,187661,AA Batteries (4-pack),1,3.84,04/13/19 17:56,"653 Lakeview St, New York City, NY 10001",3.84
11601,11639,187662,Lightning Charging Cable,1,14.95,04/05/19 19:00,"78 Lakeview St, Dallas, TX 75001",14.95
11602,11640,187663,Lightning Charging Cable,2,14.95,04/03/19 12:29,"5 Hickory St, Boston, MA 02215",29.9
11603,11641,187664,34in Ultrawide Monitor,1,379.99,04/13/19 12:24,"322 Hill St, Portland, OR 97035",379.99
11604,11642,187665,Wired Headphones,1,11.99,04/20/19 16:37,"994 Lincoln St, New York City, NY 10001",11.99
11605,11643,187666,Wired Headphones,1,11.99,04/17/19 09:14,"682 South St, San Francisco, CA 94016",11.99
11606,11644,187667,Lightning Charging Cable,1,14.95,04/10/19 11:44,"584 12th St, Los Angeles, CA 90001",14.95
11607,11645,187668,Lightning Charging Cable,1,14.95,04/15/19 16:39,"686 Cherry St, New York City, NY 10001",14.95
11608,11646,187669,Lightning Charging Cable,1,14.95,04/11/19 11:33,"42 Highland St, Los Angeles, CA 90001",14.95
11609,11647,187670,Wired Headphones,1,11.99,04/01/19 21:50,"928 Ridge St, San Francisco, CA 94016",11.99
11610,11648,187671,27in FHD Monitor,1,149.99,04/02/19 03:04,"44 Sunset St, Los Angeles, CA 90001",149.99
11611,11649,187672,iPhone,1,700,04/10/19 15:15,"836 Sunset St, Boston, MA 02215",700.0
11612,11650,187673,AA Batteries (4-pack),2,3.84,04/12/19 18:31,"772 Meadow St, San Francisco, CA 94016",7.68
11613,11651,187674,Apple Airpods Headphones,1,150,04/21/19 21:55,"755 14th St, Portland, OR 97035",150.0
